"plot","sampleid","site","vegplot_area_cm2","species.x","LAI","chl","spal_live_stem_count","core_area_cm2","core_live_stem_count","plot_ag_1","plot_ag_2","stemsm2","species.y","live_stem_g","dead_stem_g","TotalBG_0_10_g","Rhizomes_0_10_g","TotalBG_10_30_g","Rhizomes_10_30_g","ag.total","survey","area","bg.total","rhiz.total","rhiz.shoot","rhiz.green.shoot","rhizm2.core","rootgreenshoot","rootshoot","bgm2.core","agm2.core","date","percent_n","percent_c","cn_ratio","percentC","percentN","elevation","lat","long","bgm2.areascaled","agm2.core.areascaled","rhizm2.areascaled","bgm2.core.stemscaled","agm2.core.stemscaled","zone","agm2.allom","agm2.allom.new","bgm2.allometric.rootshoot","bgm2.allometric.rootgreenshoot","bgm2.allo.new.rootshoot","bgm2.allo.new.rootgreenshoot","rhizm2.allometric.rootshoot","rhizm2.allometric.rootgreenshoot","rhizm2.allo.new.rootshoot","rhizm2.allo.new.rootgreenshoot","rhizm2.core.stemscaled","AGCg","wholeplantCg"
"ug3","40ug3","ugami",625,"spal",NA,1.2,21,NA,NA,13.8356367228516,20.2548604080029,336,"spal",0.85,0.7,9.12,5.37,4.87,1.01,1.55,40,45.6036731187748,13.99,6.38,4.11612903225806,7.50588235294118,1399.01011556312,16.4588235294118,9.0258064516129,3067.73534744954,339.884902683831,2016-09-14,1.11,40.68,36.65,40.68,1.11,0.764,31.3994,-81.282,3067.73534744954,339.884902683831,1399.01011556312,NA,NA,NA,221.370187565625,324.077766528046,1998.04446712458,3643.4928518154,2925.06319595314,5333.93876909102,911.188255915282,1661.5785843161,1333.94590351544,2432.48958876345,102.08,90.0533923016962,1386.21991775426
"ug3","39ug3","ugami",625,"spal",1,0.7,15,NA,NA,3.7290647394827,7.75554364857675,240,"spal",1.67,0.36,7.13,4.32,2.63,0.6,2.03,39,45.6036731187748,9.76,4.92,2.42364532019704,2.94610778443114,1078.86046529319,5.84431137724551,4.80788177339902,2140.17848399625,445.13958222463,2016-08-19,NA,NA,NA,NA,NA,0.764,31.3994,-81.282,2140.17848399625,445.13958222463,1078.86046529319,NA,NA,NA,59.6650358317232,124.088698377228,286.862438284541,348.701047735101,596.603791212682,725.21299171362,144.606884872945,175.779626522203,300.746993111311,365.578680249079,78.72,NA,NA
"ug3","122ug3","ugami",625,"spal",1.31,1.5,16,45.6036731187748,3,14.7870976236972,18.3046654440511,256,"spal",2.55,0,2.38,1.77,5.13,3.07,2.55,122,45.6036731187748,7.51,4.84,1.89803921568627,1.89803921568627,1061.31801870306,2.94509803921569,2.94509803921569,1646.79717364875,559.165485060496,2022-11-02,1.6,43.9,27.44,43.9,1.6,0.764,31.3994,-81.282,1646.79717364875,559.165485060496,1061.31801870306,640.853333333333,217.6,NA,236.593561979155,292.874647104817,696.791235475866,696.791235475866,862.544548924382,862.544548924382,449.063858815338,449.063858815338,555.887565485221,555.887565485221,77.44,103.864573708849,968.417607173361
"ug4","106ug4","ugami",625,"spal",0.66,1.1,18,45.6036731187748,3,17.5568535736461,21.9874698597179,288,"spal",2.19,0,2.13,1.12,5.11,3.87,2.19,106,45.6036731187748,7.24,4.99,2.27853881278539,2.27853881278539,1094.21010605956,3.30593607305936,3.30593607305936,1587.59141640705,480.224475404896,2021-08-12,1.3,39.5,30.38,39.5,1.3,0.758,31.3993,-81.282,1587.59141640705,480.224475404896,1094.21010605956,695.04,210.24,NA,280.909657178337,351.799517755487,928.669368936603,928.669368936603,1163.02671623275,1163.02671623275,640.063556767079,640.063556767079,801.588855525059,801.588855525059,79.84,110.959314585443,816.787277265721
"ug4","39ug4","ugami",625,"spal",0.87,0.4,21,NA,NA,9.02739227901036,14.8297668213503,336,"spal",3.12,0,8.83,5.27,4.58,2.23,3.12,39,45.6036731187748,13.41,7.5,2.40384615384615,2.40384615384615,1644.60436782499,4.29807692307692,4.29807692307692,2940.55260967108,684.155417015195,2016-08-19,NA,NA,NA,NA,NA,0.758,31.3993,-81.282,2940.55260967108,684.155417015195,1644.60436782499,NA,NA,NA,144.438276464166,237.276269141605,620.806822879636,620.806822879636,1019.83165679132,1019.83165679132,347.207395346552,347.207395346552,570.375646975013,570.375646975013,120,NA,NA
"ug4","125ug4","ugami",625,"spal",1.5,1,36,45.6036731187748,2,17.2077033697533,27.5924902380753,576,"spal",0.66,0,4.11,2.49,5.47,4.56,0.66,125,45.6036731187748,9.58,7.05,10.6818181818182,10.6818181818182,1545.92810575549,14.5151515151515,14.5151515151515,2100.70797916845,144.725184368599,2023-02-16,1.7,45.8,26.94,45.8,1.7,0.758,31.3993,-81.282,2100.70797916845,144.725184368599,1545.92810575549,2759.04,190.08,NA,275.323253916052,441.479843809204,3996.35874623603,3996.35874623603,6408.14682377602,6408.14682377602,2940.95293955783,2940.95293955783,4715.80742250741,4715.80742250741,112.8,126.098050293552,1028.40838889997
"ug4","116ug4","ugami",625,"spal",1.25,0.9,25,45.6036731187748,2,25.0345361244826,31.7253423161785,400,"spal",1.16,0.54,3.66,2.28,2.6,2.15,1.7,116,45.6036731187748,6.26,4.43,2.60588235294118,3.81896551724138,971.412979928626,5.39655172413793,3.68235294117647,1372.69644567792,372.77699004033,2022-05-09,1.3,36.8,28.31,36.8,1.3,0.758,31.3993,-81.282,1372.69644567792,372.77699004033,971.412979928626,1252,340,NA,400.552577991722,507.605477058855,1474.97596366364,2161.60270536912,1869.18252140496,2739.31921240382,1043.79289441372,1529.69648319253,1322.76015492396,1938.52781325063,70.88,147.403348700954,642.334224344317
"ug4","113ug4","ugami",625,"spal",0.62,1.2,33,45.6036731187748,3,14.637983797877,24.8607226012554,528,"spal",1.12,0,2.91,1.78,3.84,2.99,1.12,113,45.6036731187748,6.75,4.77,4.25892857142857,4.25892857142857,1045.96837793669,6.02678571428571,6.02678571428571,1480.14393104249,245.594252261865,2022-02-24,1.4,41.8,29.86,41.8,1.4,0.758,31.3993,-81.282,1480.14393104249,245.594252261865,1045.96837793669,1188,197.12,NA,234.207740766032,397.771561620086,1411.51986622385,1411.51986622385,2397.28396512105,2397.28396512105,997.474038798189,997.474038798189,1694.08066868554,1694.08066868554,76.32,97.8988356402013,721.35856062122
"ug4","40ug4","ugami",625,"spal",NA,1.2,42,NA,NA,17.5332004270734,28.3467141116301,672,"spal",0.9,0,4.49,2.19,3.99,0.7,0.9,40,45.6036731187748,8.48,2.89,3.21111111111111,3.21111111111111,633.720883068562,9.42222222222222,9.42222222222222,1859.49933855412,197.352524138998,2016-09-14,1.29,41.13,31.88,41.13,1.29,0.758,31.3993,-81.282,1859.49933855412,197.352524138998,633.720883068562,NA,NA,NA,280.531206833175,453.547425786082,2643.22737105036,2643.22737105036,4273.42463407331,4273.42463407331,900.816875275417,900.816875275417,1456.39117835753,1456.39117835753,46.24,115.382485370485,845.98317112568
"ug4","104ug4","ugami",625,"spal",2.57,1.1,19,45.6036731187748,3,19.4922507717609,25.1146727784808,304,"spal",3.1,0,3.28,2,6.55,4.74,3.1,104,45.6036731187748,9.83,6.74,2.1741935483871,2.1741935483871,1477.95112521872,3.17096774193548,3.17096774193548,2155.52812476262,679.769805367662,2021-06-21,1,40.8,40.8,40.8,1,0.758,31.3993,-81.282,2155.52812476262,679.769805367662,1477.95112521872,996.106666666667,314.133333333333,NA,311.876012348174,401.834764455693,988.948774639532,988.948774639532,1274.20507567724,1274.20507567724,678.078813944094,678.078813944094,873.666552397215,873.666552397215,107.84,127.245413038055,1156.80155549315
"ug4","41ug4","ugami",625,"spal",1.39,0.9,20,NA,NA,9.13465357030544,15.6063789260356,320,"spal",0.82,0.42,6.48,4.09,5.31,2.05,1.24,41,45.6036731187748,11.79,6.14,4.95161290322581,7.48780487804878,1346.38277579272,14.3780487804878,9.50806451612903,2585.31806622088,271.907922147065,2016-10-29,1.67,41.59,24.9,41.59,1.67,0.758,31.3993,-81.282,2585.31806622088,271.907922147065,1346.38277579272,NA,NA,NA,146.154457124887,249.702062816569,1389.64600766324,2101.41591402734,2374.18332307045,3590.22843976506,723.700295763553,1094.3760570083,1236.42795620463,1869.72032401675,98.24,60.7856387182405,1188.32028856223
"ug4","36ug4","ugami",625,"spal",0.48,0.8,19,NA,NA,14.3285379289306,20.1143391556495,304,"spal",2.75,0,8.73,7.2,1.8,1.17,2.75,36,45.6036731187748,10.53,8.37,3.04363636363636,3.04363636363636,1835.37847449269,3.82909090909091,3.82909090909091,2309.02453242628,603.021601535829,2016-05-05,0.85,41.88,49.27,41.88,0.85,0.758,31.3993,-81.282,2309.02453242628,603.021601535829,1835.37847449269,NA,NA,NA,229.256606862889,321.829426490391,877.844389187718,877.844389187718,1232.3141312523,1232.3141312523,697.773745251776,697.773745251776,979.531745354391,979.531745354391,133.92,96.012666954178,1219.56492090333
"ug4","38ug4","ugami",625,"spal",0.72,0.5,7,NA,NA,4.80596550153144,6.50552814141247,112,"spal",1.6,0,4.37,2.56,4.6,2.1,1.6,38,45.6036731187748,8.97,4.66,2.9125,2.9125,1021.84751387526,5.60625,5.60625,1966.94682391868,350.848931802664,2016-07-14,0.82,41.06,50.07,41.06,0.82,0.758,31.3993,-81.282,1966.94682391868,350.848931802664,1021.84751387526,NA,NA,NA,76.895448024503,104.088450262599,431.09510548737,431.09510548737,583.545874284698,583.545874284698,223.957992371365,223.957992371365,303.157611389821,303.157611389821,74.56,31.5732709588609,951.686937299186
"ug4","119ug4","ugami",625,"spal",1.04,1,14,45.6036731187748,4,21.7825676015482,23.1110904252704,224,"spal",9.48,0,3.63,2.64,4,3.42,9.48,119,45.6036731187748,7.63,6.06,0.639240506329114,0.639240506329114,1328.84032920259,0.804852320675105,0.804852320675105,1673.11084353395,2078.77992093078,2022-08-05,1.1,41.2,37.45,41.2,1.1,0.758,31.3993,-81.282,1673.11084353395,2078.77992093078,1328.84032920259,427.28,530.88,NA,348.521081624771,369.777446804326,280.508001349895,280.508001349895,297.616236193777,297.616236193777,222.788792684189,222.788792684189,236.376722324284,236.376722324284,96.96,143.590685629406,1545.77899495947
"ug4","122ug4","ugami",625,"spal",0.9,1.1,20,45.6036731187748,6,15.4521048128775,19.500262504556,320,"spal",3.16,0,4.19,2.41,2.98,2.01,3.16,122,45.6036731187748,7.17,4.42,1.39873417721519,1.39873417721519,969.220174104859,2.26898734177215,2.26898734177215,1572.24177564069,692.926640310261,2022-11-02,1.4,42.6,30.43,42.6,1.4,0.758,31.3993,-81.282,1572.24177564069,692.926640310261,969.220174104859,382.4,168.533333333333,NA,247.23367700604,312.004200072896,560.970083586489,560.970083586489,707.933580545148,707.933580545148,345.814193786929,345.814193786929,436.410938076646,436.410938076646,70.72,105.321546404573,964.961745195105
"ug4","109ug4","ugami",625,"spal",0.56,1.1,31,45.6036731187748,1,17.7264770611615,26.1430850150041,496,"spal",2.06,0,3.12,1.88,7.19,5.81,2.06,109,45.6036731187748,10.31,7.69,3.73300970873786,3.73300970873786,1686.26767847655,5.00485436893204,5.00485436893204,2260.78280430342,451.71799969593,2021-11-11,1.1,42.7,38.82,42.7,1.1,0.758,31.3993,-81.282,2260.78280430342,451.71799969593,1686.26767847655,5113.76,1021.76,NA,283.623632978583,418.289360240065,1419.49497864524,1419.49497864524,2093.47733207528,2093.47733207528,1058.76977553656,1058.76977553656,1561.47824283791,1561.47824283791,123.04,121.107291281855,1158.23784330772
"ug5","39ug5","ugami",625,"spal",1.36,0.8,20,NA,NA,20.167242387154,23.1152148514597,320,"spal",0,0,4.07,2.44,7.07,3.98,0,39,45.6036731187748,11.14,6.42,Inf,Inf,1407.78133885819,Inf,Inf,2442.78568767605,0,2016-08-19,NA,NA,NA,NA,NA,0.782,31.3992,-81.282,2442.78568767605,0,1407.78133885819,NA,NA,NA,322.675878194464,369.843437623356,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,102.72,NA,NA
"ug5","125ug5","ugami",625,"spal",2.66,1.1,31,45.6036731187748,1,20.4774019782231,29.3525057173092,496,"spal",0.97,0.92,1.92,1.35,1.39,0.92,1.89,125,45.6036731187748,3.31,2.27,1.2010582010582,2.34020618556701,497.76692199503,3.41237113402062,1.75132275132275,725.818727666761,414.440300691897,2023-02-16,1.9,45.9,24.16,45.9,1.9,0.782,31.3992,-81.282,725.818727666761,414.440300691897,497.76692199503,1641.76,937.44,NA,327.63843165157,469.640091476947,573.800639559099,1118.02392656361,822.491377136875,1602.58629153474,393.512825316965,766.741484380479,564.065083414111,1099.05464706461,36.32,150.386040128071,523.378894016624
"ug5","41ug5","ugami",625,"spal",1.19,0.9,20,NA,NA,16.1322985731989,21.5469424576064,320,"spal",0.95,0,4.96,2.23,2.67,1.22,0.95,41,45.6036731187748,7.63,3.45,3.63157894736842,3.63157894736842,756.518009199494,8.03157894736842,8.03157894736842,1673.11084353395,208.316553257832,2016-10-29,1.96,42.7,21.79,42.7,1.96,0.782,31.3992,-81.282,1673.11084353395,208.316553257832,756.518009199494,NA,NA,NA,258.116777171183,344.751079321702,2073.08527349066,2073.08527349066,2768.89551076272,2768.89551076272,937.371453937455,937.371453937455,1251.99076174723,1251.99076174723,55.2,110.215863852095,803.369498430093
"ug5","106ug5","ugami",625,"spal",0.77,1.2,9,45.6036731187748,5,12.0962368171625,12.4447062178256,144,"spal",2.76,0,4.76,3.65,4.98,4.19,2.76,106,45.6036731187748,9.74,7.84,2.84057971014493,2.84057971014493,1719.15976583305,3.52898550724638,3.52898550724638,2135.79287234872,605.214407359595,2021-08-12,1.3,49.1,37.77,49.1,1.3,0.782,31.3992,-81.282,2135.79287234872,605.214407359595,1719.15976583305,280.512,79.488,NA,193.539789074599,199.11529948521,682.999110719782,682.999110719782,702.675006154327,702.675006154327,549.765197951036,549.765197951036,565.602879697117,565.602879697117,125.44,95.0280364356283,1345.83457433678
"ug5","113ug5","ugami",625,"spal",1.19,0.8,16,45.6036731187748,1,14.6612179437794,18.9197296754298,256,"spal",1.55,1.11,1.85,1.17,3.72,3.67,2.66,113,45.6036731187748,5.57,4.84,1.81954887218045,3.12258064516129,1061.31801870306,3.59354838709677,2.09398496240602,1221.39284383802,583.286349121929,2022-02-24,1.4,41.6,29.71,41.6,1.4,0.782,31.3992,-81.282,1221.39284383802,583.286349121929,1061.31801870306,1425.92,680.96,NA,234.57948710047,302.715674806877,491.2059184773,842.972737515883,633.88207093019,1087.82342495116,426.828841190329,732.49336617179,550.805964686197,945.254107138894,77.44,97.5850666337955,750.746544271341
"ug5","116ug5","ugami",625,"spal",0.97,0.7,16,45.6036731187748,3,28.2198594554138,29.5894404658555,256,"spal",6.7,0,3.25,2.22,1.48,1.23,6.7,116,45.6036731187748,4.73,3.45,0.514925373134328,0.514925373134328,756.518009199494,0.705970149253731,0.705970149253731,1037.19715464163,1469.17990192366,2022-05-09,1.1,37.6,34.18,37.6,1.1,0.782,31.3992,-81.282,1037.19715464163,1469.17990192366,756.518009199494,403.626666666667,571.733333333333,NA,451.517751286621,473.431047453687,318.758054266525,318.758054266525,334.22818723223,334.22818723223,232.497946558036,232.497946558036,243.781658763466,243.781658763466,55.2,169.770674483769,942.397773268546
"ug5","36ug5","ugami",625,"spal",1.01,0.7,9,NA,NA,7.85837385724063,10.6424248348556,144,"spal",4.85,0,9.51,7.11,3.44,2.4,4.85,36,45.6036731187748,12.95,9.51,1.96082474226804,1.96082474226804,2085.35833840208,2.6701030927835,2.6701030927835,2839.68354177781,1063.51082452683,2016-05-05,0.97,42.32,43.63,42.32,0.97,0.782,31.3992,-81.282,2839.68354177781,1063.51082452683,2085.35833840208,NA,NA,NA,125.73398171585,170.278797357689,335.722693447476,335.722693447476,454.661943460221,454.661943460221,246.542302292316,246.542302292316,333.886878942603,333.886878942603,152.16,53.2106210621477,1651.83185582012
"ug5","104ug5","ugami",625,"spal",3.1,1,5,45.6036731187748,3,14.6488732573172,12.9169620210252,80,"spal",11.6,0,5.11,4.62,4.07,3.29,11.6,104,45.6036731187748,9.18,7.91,0.681896551724138,0.681896551724138,1734.50940659942,0.791379310344828,0.791379310344828,2012.99574621778,2543.65475556931,2021-06-21,1,40.1,40.1,40.1,1,0.782,31.3992,-81.282,2012.99574621778,2543.65475556931,1734.50940659942,244.8,309.333333333333,NA,234.381972117074,206.671392336403,185.485043451271,185.485043451271,163.555463935188,163.555463935188,159.824258572936,159.824258572936,140.92850977422,140.92850977422,126.56,93.9871708189469,1827.21685121663
"ug5","119ug5","ugami",625,"spal",1.49,0.9,13,45.6036731187748,4,32.8174964096068,29.9696294438716,208,"spal",2.88,0,0.31,0.3,2.36,2.11,2.88,119,45.6036731187748,2.67,2.41,0.836805555555555,0.836805555555555,528.466203527763,0.927083333333333,0.927083333333333,585.479154945696,631.528077244795,2022-08-05,1.8,37.9,21.06,37.9,1.8,0.782,31.3992,-81.282,585.479154945696,631.528077244795,528.466203527763,138.84,149.76,NA,525.079942553708,479.514071101946,486.792863409167,486.792863409167,444.549503417429,444.549503417429,439.389813039735,439.389813039735,401.26003866517,401.26003866517,38.56,199.005298227855,461.245741000196
"ug5","38ug5","ugami",625,"spal",0.64,0.7,6,NA,NA,5.37708167143624,6.7002318148622,96,"spal",3.81,1.68,11.24,6.26,7.31,4.19,5.49,38,45.6036731187748,18.55,10.45,1.90346083788707,2.74278215223097,2291.48208583615,4.86876640419948,3.37887067395264,4067.65480308714,1203.85039724789,2016-07-14,0.75,42.35,56.47,42.35,0.75,0.782,31.3992,-81.282,4067.65480308714,1203.85039724789,2291.48208583615,NA,NA,NA,86.0333067429798,107.203709037795,290.695417137026,418.876073512408,362.227468606758,521.949816968793,163.761030139187,235.970618232057,204.058061829683,294.036419801827,167.2,36.4351054056519,2232.48245234188
"ug5","122ug5","ugami",625,"spal",1.33,1.1,21,45.6036731187748,3,21.0979155220635,25.1773390889237,336,"spal",3,0,1.64,1.25,2.8,2.3,3,122,45.6036731187748,4.44,3.55,1.18333333333333,1.18333333333333,778.446067437161,1.48,1.48,973.605785752393,657.841747129995,2022-11-02,1.9,41.3,21.74,41.3,1.9,0.782,31.3992,-81.282,973.605785752393,657.841747129995,778.446067437161,497.28,336,NA,337.566648353016,402.837425422779,499.598639562464,499.598639562464,596.199389625712,596.199389625712,399.453867217736,399.453867217736,476.690953416955,476.690953416955,56.8,139.415025769796,673.787831080426
"ug5","40ug5","ugami",625,"spal",NA,0.9,11,NA,NA,6.50177820374412,9.10049423761911,176,"spal",8.81,0,7.48,5.92,12.27,6.79,8.81,40,45.6036731187748,19.75,12.71,1.44267877412032,1.44267877412032,2787.05620200741,2.24177071509648,2.24177071509648,4330.79150193913,1931.86193073842,2016-09-14,0.98,42.66,43.53,42.66,0.98,0.782,31.3992,-81.282,4330.79150193913,1931.86193073842,2787.05620200741,NA,NA,NA,104.028451259906,145.607907801906,233.207935571299,233.207935571299,326.419543596781,326.419543596781,150.079638537276,150.079638537276,210.065437929878,210.065437929878,203.36,44.3785373074759,2671.64795438024
"ug5","109ug5","ugami",625,"spal",1.27,1,15,45.6036731187748,7,22.2420823132501,23.5806494322784,240,"spal",6.28,0,4.26,3.4,7.71,6.03,6.28,109,45.6036731187748,11.97,9.43,1.5015923566879,1.5015923566879,2067.81589181195,1.90605095541401,1.90605095541401,2624.78857104868,1377.08205732546,2021-11-11,1.2,40.1,33.42,40.1,1.2,0.782,31.3992,-81.282,2624.78857104868,1377.08205732546,2067.81589181195,410.4,215.314285714286,NA,355.873317012001,377.290390916455,678.312675897079,678.312675897079,719.134710074835,719.134710074835,534.37665277439,534.37665277439,566.536367251938,566.536367251938,150.88,142.705200121812,1604.75012197803
"ug6","125ug6","ugami",625,"spal",2.58,1.2,45,45.6036731187748,3,23.4023005439196,35.7045501244613,720,"spal",0.64,2.73,5.5,3.51,3.62,2.96,3.37,125,45.6036731187748,9.12,6.47,1.91988130563798,10.109375,1418.74536797702,14.25,2.70623145400593,1999.83891127519,738.975562609361,2023-02-16,1.9,43.9,23.11,43.9,1.9,0.816,31.3991,-81.282,1999.83891127519,738.975562609361,1418.74536797702,2188.8,808.8,NA,374.436808702714,571.272801991381,1013.31266924889,5335.72452401368,1545.99642556718,8140.63742837718,718.874229171086,3785.322112979,1096.77597296268,5775.21098263162,103.52,164.377759020492,1202.33955403532
"ug6","104ug6","ugami",625,"spal",2.47,1.2,7,45.6036731187748,1,14.9368830757901,14.8108811428817,112,"spal",4.82,0,2.98,1.92,4.08,2.65,4.82,104,45.6036731187748,7.06,4.57,0.948132780082988,0.948132780082988,1002.11226146136,1.46473029045643,1.46473029045643,1548.12091157926,1056.93240705553,2021-06-21,1.1,38.4,34.91,38.4,1.1,0.816,31.3991,-81.282,1548.12091157926,1056.93240705553,1002.11226146136,790.72,539.84,NA,238.990129212642,236.974098286108,350.056081377853,350.056081377853,347.103139813262,347.103139813262,226.594375622775,226.594375622775,224.682910615667,224.682910615667,73.12,91.7722096176545,1000.34047435576
"ug6","106ug6","ugami",625,"spal",0.69,0.9,14,45.6036731187748,3,17.6637289061816,18.1578781074219,224,"spal",4.77,1.48,8.79,6.61,9.17,6.98,6.25,106,45.6036731187748,17.96,13.59,2.1744,2.84905660377358,2980.02311449888,3.76519916142558,2.8736,3938.2792594849,1370.50363985416,2021-08-12,0.9,38.6,42.89,38.6,0.9,0.816,31.3991,-81.282,3938.2792594849,1370.50363985416,2980.02311449888,1341.01333333333,466.666666666667,NA,282.619662498906,290.52604971875,812.135862156857,1064.11931624326,834.8556564718,1093.88843877332,614.528194137622,805.19941579877,631.71984250845,827.725160519458,217.44,109.091189724578,2049.19019914488
"ug6","116ug6","ugami",625,"spal",1.03,0.7,19,45.6036731187748,2,24.1668698505483,27.114008756257,304,"spal",4.14,3.74,4.02,3.4,2.92,2.81,7.88,116,45.6036731187748,6.94,6.21,0.788071065989848,1.5,1361.73241655909,1.67632850241546,0.880710659898477,1521.80724169406,1727.93098912812,2022-05-09,1.4,37.7,26.93,37.85,1.45,0.816,31.3991,-81.282,1521.80724169406,1727.93098912812,1361.73241655909,1054.88,1197.76,NA,386.669917608772,433.824140100113,340.544318300112,648.185803914222,382.07354470746,727.231771085696,304.723374156152,580.004876413158,341.884252540825,650.736210150169,99.36,146.35456381492,1230.02592036619
"ug6","119ug6","ugami",625,"spal",1.2,0.9,20,45.6036731187748,2,31.9891613768811,32.816679888355,320,"spal",4.2,2.63,6.13,4.3,3.45,3.26,6.83,119,45.6036731187748,9.58,7.56,1.10688140556369,1.8,1657.76120276759,2.28095238095238,1.40263543191801,2100.70797916845,1497.68637763262,2022-08-05,1.3,41.2,31.69,41.2,1.3,0.816,31.3991,-81.282,2100.70797916845,1497.68637763262,1657.76120276759,1532.8,1092.8,NA,511.826582030098,525.06687821368,717.906098952904,1167.45206091627,736.477407509086,1197.65254602073,566.531326522334,921.287847654176,581.186764172097,945.120380784624,120.96,210.8725517964,1482.53847500204
